"Model","PART","MATERIAL","ID NUMBER","BIN NUMBER","CUT LENGTH","CRC","ADDITIONAL STEPS","STEPS","EXTRA"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",33.25,1,20.0,"1.875,2,5,2,8.125,6,11.25,6,14.375,2,17.5,2,20.625,6,23.75,6,26.875,2,30,2,1.875,4,5,4,8.125,8,11.25,8,14.375,4,17.5,4,20.625,8,23.75,8,26.875,4,30,4","[198823.0, 43741.0, 43749.0, 'Cable - Alum - 36 A-2 - Surface Mount & Universal Top', 18.0, '16h6zg4bhv', 'Cable', 'A-2', 'Surface Mount', 'Universal Top', '', 12.0, '', 36.0, 'PC Fluoropolymer: Black', 150199.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",33.25,1,20.0,"1.875,2,5,2,8.125,6,11.25,6,14.375,2,17.5,2,20.625,6,23.75,6,26.875,2,30,2,1.875,4,5,4,8.125,8,11.25,8,14.375,4,17.5,4,20.625,8,23.75,8,26.875,4,30,4","[198823.0, 43741.0, 43749.0, 'Cable - Alum - 36 A-2 - Surface Mount & Universal Top', 19.0, 'or4bt09vq7', 'Cable', 'A-2', 'Surface Mount', 'Universal Top', '', 12.0, '', 36.0, 'PC Fluoropolymer: Black', 150199.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",33.25,1,20.0,"1.875,2,5,2,8.125,6,11.25,6,14.375,2,17.5,2,20.625,6,23.75,6,26.875,2,30,2,1.875,4,5,4,8.125,8,11.25,8,14.375,4,17.5,4,20.625,8,23.75,8,26.875,4,30,4","[198823.0, 43741.0, 43749.0, 'Cable - Alum - 36 A-2 - Surface Mount & Universal Top', 22.0, 'zuww5vr6wk', 'Cable', 'A-2', 'Surface Mount', 'Universal Top', '', 12.0, '', 36.0, 'PC Fluoropolymer: Black', 150199.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",33.25,1,20.0,"1.875,2,5,2,8.125,6,11.25,6,14.375,2,17.5,2,20.625,6,23.75,6,26.875,2,30,2,1.875,4,5,4,8.125,8,11.25,8,14.375,4,17.5,4,20.625,8,23.75,8,26.875,4,30,4","[198823.0, 43741.0, 43749.0, 'Cable - Alum - 36 A-2 - Surface Mount & Universal Top', 23.0, 'i0huqg7u89', 'Cable', 'A-2', 'Surface Mount', 'Universal Top', '', 12.0, '', 36.0, 'PC Fluoropolymer: Black', 150199.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",33.25,1,20.0,"1.875,2,5,2,8.125,6,11.25,6,14.375,2,17.5,2,20.625,6,23.75,6,26.875,2,30,2,1.875,4,5,4,8.125,8,11.25,8,14.375,4,17.5,4,20.625,8,23.75,8,26.875,4,30,4","[198823.0, 43741.0, 43749.0, 'Cable - Alum - 36 A-2 - Surface Mount & Universal Top', 24.0, 'r34nwvid5u', 'Cable', 'A-2', 'Surface Mount', 'Universal Top', '', 12.0, '', 36.0, 'PC Fluoropolymer: Black', 150199.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",33.25,1,20.0,"1.875,2,5,2,8.125,6,11.25,6,14.375,2,17.5,2,20.625,6,23.75,6,26.875,2,30,2,1.875,4,5,4,8.125,8,11.25,8,14.375,4,17.5,4,20.625,8,23.75,8,26.875,4,30,4","[198823.0, 43741.0, 43749.0, 'Cable - Alum - 36 A-2 - Surface Mount & Universal Top', 26.0, 'k4er6iu2up', 'Cable', 'A-2', 'Surface Mount', 'Universal Top', '', 12.0, '', 36.0, 'PC Fluoropolymer: Black', 150199.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",33.25,1,20.0,"1.875,2,5,2,8.125,6,11.25,6,14.375,2,17.5,2,20.625,6,23.75,6,26.875,2,30,2,1.875,4,5,4,8.125,8,11.25,8,14.375,4,17.5,4,20.625,8,23.75,8,26.875,4,30,4","[198823.0, 43741.0, 43749.0, 'Cable - Alum - 36 A-2 - Surface Mount & Universal Top', 27.0, 'ho2k6to69i', 'Cable', 'A-2', 'Surface Mount', 'Universal Top', '', 12.0, '', 36.0, 'PC Fluoropolymer: Black', 150199.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",33.25,1,20.0,"1.875,2,5,2,8.125,6,11.25,6,14.375,2,17.5,2,20.625,6,23.75,6,26.875,2,30,2,1.875,4,5,4,8.125,8,11.25,8,14.375,4,17.5,4,20.625,8,23.75,8,26.875,4,30,4","[198823.0, 43741.0, 43749.0, 'Cable - Alum - 36 A-2 - Surface Mount & Universal Top', 28.0, '0w5y0y7nec', 'Cable', 'A-2', 'Surface Mount', 'Universal Top', '', 12.0, '', 36.0, 'PC Fluoropolymer: Black', 150199.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",33.25,1,20.0,"1.875,2,5,2,8.125,6,11.25,6,14.375,2,17.5,2,20.625,6,23.75,6,26.875,2,30,2,1.875,4,5,4,8.125,8,11.25,8,14.375,4,17.5,4,20.625,8,23.75,8,26.875,4,30,4","[198823.0, 43741.0, 43749.0, 'Cable - Alum - 36 C Right - Surface Mount & Universal Top', 5.0, 'n3pnmkxu5s', 'Cable', 'C Right', 'Surface Mount', 'Universal Top', '', 3.0, '', 36.0, 'PC Fluoropolymer: Black', 132018.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",33.25,1,20.0,"1.875,2,5,2,8.125,6,11.25,6,14.375,2,17.5,2,20.625,6,23.75,6,26.875,2,30,2,1.875,4,5,4,8.125,8,11.25,8,14.375,4,17.5,4,20.625,8,23.75,8,26.875,4,30,4","[198823.0, 43741.0, 43749.0, 'Cable - Alum - 36 C Right - Surface Mount & Universal Top', 12.0, '9xypvLgwvn', 'Cable', 'C Right', 'Surface Mount', 'Universal Top', '', 3.0, '', 36.0, 'PC Fluoropolymer: Black', 132018.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",33.25,1,20.0,"1.875,2,5,2,8.125,6,11.25,6,14.375,2,17.5,2,20.625,6,23.75,6,26.875,2,30,2,1.875,4,5,4,8.125,8,11.25,8,14.375,4,17.5,4,20.625,8,23.75,8,26.875,4,30,4","[198823.0, 43741.0, 43749.0, 'Cable - Alum - 36 C Right - Surface Mount & Universal Top', 14.0, 'd5sn3uzdyg', 'Cable', 'C Right', 'Surface Mount', 'Universal Top', '', 3.0, '', 36.0, 'PC Fluoropolymer: Black', 132018.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",33.25,1,20.0,"1.875,2,5,2,8.125,6,11.25,6,14.375,2,17.5,2,20.625,6,23.75,6,26.875,2,30,2,1.875,4,5,4,8.125,8,11.25,8,14.375,4,17.5,4,20.625,8,23.75,8,26.875,4,30,4","[198823.0, 43741.0, 43749.0, 'Cable - Alum - 36 A - Surface Mount & Universal Top', 15.0, '9b9g4goosi', 'Cable', 'A', 'Surface Mount', 'Universal Top', '', 5.0, '', 36.0, 'PC Fluoropolymer: Black', 132000.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",33.25,1,20.0,"1.875,2,5,2,8.125,6,11.25,6,14.375,2,17.5,2,20.625,6,23.75,6,26.875,2,30,2,1.875,4,5,4,8.125,8,11.25,8,14.375,4,17.5,4,20.625,8,23.75,8,26.875,4,30,4","[198823.0, 43741.0, 43749.0, 'Cable - Alum - 36 A - Surface Mount & Universal Top', 20.0, 'ga01ty2gae', 'Cable', 'A', 'Surface Mount', 'Universal Top', '', 5.0, '', 36.0, 'PC Fluoropolymer: Black', 132000.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",33.25,1,20.0,"1.875,2,5,2,8.125,6,11.25,6,14.375,2,17.5,2,20.625,6,23.75,6,26.875,2,30,2,1.875,4,5,4,8.125,8,11.25,8,14.375,4,17.5,4,20.625,8,23.75,8,26.875,4,30,4","[198823.0, 43741.0, 43749.0, 'Cable - Alum - 36 A - Surface Mount & Universal Top', 21.0, 'c4spxn4o85', 'Cable', 'A', 'Surface Mount', 'Universal Top', '', 5.0, '', 36.0, 'PC Fluoropolymer: Black', 132000.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",33.25,1,20.0,"1.875,2,5,2,8.125,6,11.25,6,14.375,2,17.5,2,20.625,6,23.75,6,26.875,2,30,2,1.875,4,5,4,8.125,8,11.25,8,14.375,4,17.5,4,20.625,8,23.75,8,26.875,4,30,4","[198823.0, 43741.0, 43749.0, 'Cable - Alum - 36 A - Surface Mount & Universal Top', 8.0, 'n2sq2zhy3L', 'Cable', 'A', 'Surface Mount', 'Universal Top', '', 5.0, '', 36.0, 'PC Fluoropolymer: Black', 132000.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",33.25,1,20.0,"1.875,2,5,2,8.125,6,11.25,6,14.375,2,17.5,2,20.625,6,23.75,6,26.875,2,30,2,1.875,4,5,4,8.125,8,11.25,8,14.375,4,17.5,4,20.625,8,23.75,8,26.875,4,30,4","[198823.0, 43741.0, 43749.0, 'Cable - Alum - 36 A - Surface Mount & Universal Top', 9.0, 'koh87is7qw', 'Cable', 'A', 'Surface Mount', 'Universal Top', '', 5.0, '', 36.0, 'PC Fluoropolymer: Black', 132000.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",33.25,1,42.0,"0.5625,1.0,0.5625,4.0,0.0,1.0,3.125,1.0,6.25,5.0,9.375,5.0,12.5,1.0,15.625,1.0,18.75,5.0,21.875,5.0,25.0,1.0,28.125,1.0,1.875,4.0,5.0,4.0,8.125,8.0,11.25,8.0,14.375,4.0,17.5,4.0,20.625,8.0,23.75,8.0,26.875,4.0,30.0,4.0,1.875,19.0,5.0,19.0,8.125,19.0,11.25,19.0,14.375,19.0,17.5,19.0,20.625,19.0,23.75,19.0,26.875,19.0,30.0,19.0,1.875,16.0,5.0,16.0,8.125,16.0,11.25,16.0,14.375,16.0,17.5,16.0,20.625,16.0,23.75,16.0,26.875,16.0,30.0,16.0","[198823.0, 43741.0, 43749.0, 'Cable - Alum - 36 D - Surface Mount & Universal Top', 29.0, 'd4L9L9w3gu', 'Cable', 'D', 'Surface Mount', 'Universal Top', '', 1.0, 28.6, 36.0, 'PC Fluoropolymer: Black', 132020.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",33.25,1,20.0,"2.9654,2.0,6.0904,2.0,9.215399999999999,6.0,12.340399999999999,6.0,15.465399999999999,2.0,18.5904,2.0,21.7154,6.0,24.8404,6.0,27.9654,2.0,31.0904,2.0,1.875,3.0,5.0,3.0,8.125,7.0,11.25,7.0,14.375,3.0,17.5,3.0,20.625,7.0,23.75,7.0,26.875,3.0,30.0,3.0","[198823.0, 43741.0, 43749.0, 'Cable - Alum - 36 B Up - Surface Mount & Universal Top', 30.0, 'q0xao2wLr9', 'Cable', 'B Up', 'Surface Mount', 'Universal Top', '', 1.0, 28.6, 36.0, 'PC Fluoropolymer: Black', 182537.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",40.75,1,20.0,"1.875,2,5,2,8.125,6,11.25,6,14.375,2,17.5,2,20.625,6,23.75,6,26.875,2,30,2,1.875,4,5,4,8.125,8,11.25,8,14.375,4,17.5,4,20.625,8,23.75,8,26.875,4,30,4","[200205.0, 43741.0, 43749.0, 'Cable - Alum - 36 A - Side Mount & Universal Top', 1.0, 'av8yx1L4ae', 'Cable', 'A', 'Side Mount', 'Universal Top', '', 2.0, '', 36.0, 'PC: Black', 133120.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",40.75,1,20.0,"1.875,2,5,2,8.125,6,11.25,6,14.375,2,17.5,2,20.625,6,23.75,6,26.875,2,30,2,1.875,4,5,4,8.125,8,11.25,8,14.375,4,17.5,4,20.625,8,23.75,8,26.875,4,30,4","[200205.0, 43741.0, 43749.0, 'Cable - Alum - 36 A - Side Mount & Universal Top', 17.0, '9w5guhyL7x', 'Cable', 'A', 'Side Mount', 'Universal Top', '', 2.0, '', 36.0, 'PC: Black', 133120.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",40.75,1,20.0,"1.875,2,5,2,8.125,6,11.25,6,14.375,2,17.5,2,20.625,6,23.75,6,26.875,2,30,2,1.875,4,5,4,8.125,8,11.25,8,14.375,4,17.5,4,20.625,8,23.75,8,26.875,4,30,4","[200205.0, 43741.0, 43749.0, 'Cable - Alum - 36 A-2 - Side Mount & Universal Top', 2.0, '035vxzetdt', 'Cable', 'A-2', 'Side Mount', 'Universal Top', '', 13.0, '', 36.0, 'PC: Black', 150200.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",40.75,1,20.0,"1.875,2,5,2,8.125,6,11.25,6,14.375,2,17.5,2,20.625,6,23.75,6,26.875,2,30,2,1.875,4,5,4,8.125,8,11.25,8,14.375,4,17.5,4,20.625,8,23.75,8,26.875,4,30,4","[200205.0, 43741.0, 43749.0, 'Cable - Alum - 36 A-2 - Side Mount & Universal Top', 3.0, '5yc9xkt5qx', 'Cable', 'A-2', 'Side Mount', 'Universal Top', '', 13.0, '', 36.0, 'PC: Black', 150200.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",40.75,1,20.0,"1.875,2,5,2,8.125,6,11.25,6,14.375,2,17.5,2,20.625,6,23.75,6,26.875,2,30,2,1.875,4,5,4,8.125,8,11.25,8,14.375,4,17.5,4,20.625,8,23.75,8,26.875,4,30,4","[200205.0, 43741.0, 43749.0, 'Cable - Alum - 36 A-2 - Side Mount & Universal Top', 5.0, 't7ueexya68', 'Cable', 'A-2', 'Side Mount', 'Universal Top', '', 13.0, '', 36.0, 'PC: Black', 150200.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",40.75,1,20.0,"1.875,2,5,2,8.125,6,11.25,6,14.375,2,17.5,2,20.625,6,23.75,6,26.875,2,30,2,1.875,4,5,4,8.125,8,11.25,8,14.375,4,17.5,4,20.625,8,23.75,8,26.875,4,30,4","[200205.0, 43741.0, 43749.0, 'Cable - Alum - 36 A-2 - Side Mount & Universal Top', 6.0, 'ugvakguh9x', 'Cable', 'A-2', 'Side Mount', 'Universal Top', '', 13.0, '', 36.0, 'PC: Black', 150200.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",40.75,1,20.0,"1.875,2,5,2,8.125,6,11.25,6,14.375,2,17.5,2,20.625,6,23.75,6,26.875,2,30,2,1.875,4,5,4,8.125,8,11.25,8,14.375,4,17.5,4,20.625,8,23.75,8,26.875,4,30,4","[200205.0, 43741.0, 43749.0, 'Cable - Alum - 36 A-2 - Side Mount & Universal Top', 7.0, 'e9g5sybdxx', 'Cable', 'A-2', 'Side Mount', 'Universal Top', '', 13.0, '', 36.0, 'PC: Black', 150200.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",40.75,1,20.0,"1.875,2,5,2,8.125,6,11.25,6,14.375,2,17.5,2,20.625,6,23.75,6,26.875,2,30,2,1.875,4,5,4,8.125,8,11.25,8,14.375,4,17.5,4,20.625,8,23.75,8,26.875,4,30,4","[200205.0, 43741.0, 43749.0, 'Cable - Alum - 36 A-2 - Side Mount & Universal Top', 8.0, 'xtn2489qea', 'Cable', 'A-2', 'Side Mount', 'Universal Top', '', 13.0, '', 36.0, 'PC: Black', 150200.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",40.75,1,20.0,"1.875,2,5,2,8.125,6,11.25,6,14.375,2,17.5,2,20.625,6,23.75,6,26.875,2,30,2,1.875,4,5,4,8.125,8,11.25,8,14.375,4,17.5,4,20.625,8,23.75,8,26.875,4,30,4","[200205.0, 43741.0, 43749.0, 'Cable - Alum - 36 A-2 - Side Mount & Universal Top', 9.0, 'i678ghqryo', 'Cable', 'A-2', 'Side Mount', 'Universal Top', '', 13.0, '', 36.0, 'PC: Black', 150200.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",40.75,1,20.0,"1.875,2,5,2,8.125,6,11.25,6,14.375,2,17.5,2,20.625,6,23.75,6,26.875,2,30,2,1.875,4,5,4,8.125,8,11.25,8,14.375,4,17.5,4,20.625,8,23.75,8,26.875,4,30,4","[200205.0, 43741.0, 43749.0, 'Cable - Alum - 36 A-2 - Side Mount & Universal Top', 10.0, 'exkec25a7e', 'Cable', 'A-2', 'Side Mount', 'Universal Top', '', 13.0, '', 36.0, 'PC: Black', 150200.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",40.75,1,20.0,"1.875,2,5,2,8.125,6,11.25,6,14.375,2,17.5,2,20.625,6,23.75,6,26.875,2,30,2,1.875,4,5,4,8.125,8,11.25,8,14.375,4,17.5,4,20.625,8,23.75,8,26.875,4,30,4","[200205.0, 43741.0, 43749.0, 'Cable - Alum - 36 A-2 - Side Mount & Universal Top', 11.0, '3559umbmd1', 'Cable', 'A-2', 'Side Mount', 'Universal Top', '', 13.0, '', 36.0, 'PC: Black', 150200.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",40.75,1,20.0,"1.875,2,5,2,8.125,6,11.25,6,14.375,2,17.5,2,20.625,6,23.75,6,26.875,2,30,2,1.875,4,5,4,8.125,8,11.25,8,14.375,4,17.5,4,20.625,8,23.75,8,26.875,4,30,4","[200205.0, 43741.0, 43749.0, 'Cable - Alum - 36 A-2 - Side Mount & Universal Top', 12.0, '0ws5tkdhLr', 'Cable', 'A-2', 'Side Mount', 'Universal Top', '', 13.0, '', 36.0, 'PC: Black', 150200.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",40.75,1,20.0,"1.875,2,5,2,8.125,6,11.25,6,14.375,2,17.5,2,20.625,6,23.75,6,26.875,2,30,2,1.875,4,5,4,8.125,8,11.25,8,14.375,4,17.5,4,20.625,8,23.75,8,26.875,4,30,4","[200205.0, 43741.0, 43749.0, 'Cable - Alum - 36 A-2 - Side Mount & Universal Top', 13.0, 'bnt8empp19', 'Cable', 'A-2', 'Side Mount', 'Universal Top', '', 13.0, '', 36.0, 'PC: Black', 150200.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",40.75,1,20.0,"1.875,2,5,2,8.125,6,11.25,6,14.375,2,17.5,2,20.625,6,23.75,6,26.875,2,30,2,1.875,4,5,4,8.125,8,11.25,8,14.375,4,17.5,4,20.625,8,23.75,8,26.875,4,30,4","[200205.0, 43741.0, 43749.0, 'Cable - Alum - 36 A-2 - Side Mount & Universal Top', 14.0, 'aq5b7zqhbz', 'Cable', 'A-2', 'Side Mount', 'Universal Top', '', 13.0, '', 36.0, 'PC: Black', 150200.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",40.75,1,20.0,"1.875,2,5,2,8.125,6,11.25,6,14.375,2,17.5,2,20.625,6,23.75,6,26.875,2,30,2,1.875,4,5,4,8.125,8,11.25,8,14.375,4,17.5,4,20.625,8,23.75,8,26.875,4,30,4","[200205.0, 43741.0, 43749.0, 'Cable - Alum - 36 A-2 - Side Mount & Universal Top', 16.0, '2z4g5L43pq', 'Cable', 'A-2', 'Side Mount', 'Universal Top', '', 13.0, '', 36.0, 'PC: Black', 150200.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",40.75,1,20.0,"1.875,2,5,2,8.125,6,11.25,6,14.375,2,17.5,2,20.625,6,23.75,6,26.875,2,30,2,1.875,4,5,4,8.125,8,11.25,8,14.375,4,17.5,4,20.625,8,23.75,8,26.875,4,30,4","[200205.0, 43741.0, 43749.0, 'Cable - Alum - 36 C Left - Outside Corner Side Mount & Universal Top', 4.0, '21wd6988ix', 'Cable', 'C Left', 'Side Mount', 'Universal Top', '', 1.0, '', 36.0, 'PC: Black', 138534.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",40.75,1,20.0,"1.875,2,5,2,8.125,6,11.25,6,14.375,2,17.5,2,20.625,6,23.75,6,26.875,2,30,2,1.875,4,5,4,8.125,8,11.25,8,14.375,4,17.5,4,20.625,8,23.75,8,26.875,4,30,4","[200205.0, 43741.0, 43749.0, 'Cable - Alum - 36 C Right - Outside Corner Side Mount & Universal Top', 15.0, 'w9e8x3L6ye', 'Cable', 'C Right', 'Side Mount', 'Universal Top', '', 1.0, '', 36.0, 'PC: Black', 138535.0, '', '', '', '']"
