"Model","PART","MATERIAL","ID NUMBER","BIN NUMBER","CUT LENGTH","CRC","ADDITIONAL STEPS","STEPS","EXTRA"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",36.25,1,22.0,"1.75,2,4.875,2,8,6,11.125,6,14.25,2,17.375,2,20.5,6,23.625,6,26.75,2,29.875,2,33,6,1.75,4,4.875,4,8,8,11.125,8,14.25,4,17.375,4,20.5,8,23.625,8,26.75,4,29.875,4,33,8","[197366.0, 43745.0, 43755.0, 'Cable - Alum - 39 A-2 - Surface Mount & Universal Top', 24.0, 'oq8ounv700', 'Cable', 'A-2', 'Surface Mount', 'Universal Top', '', 16.0, '', 39.0, 'PC: Black', 150203.0, '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",36.25,1,22.0,"1.75,2,4.875,2,8,6,11.125,6,14.25,2,17.375,2,20.5,6,23.625,6,26.75,2,29.875,2,33,6,1.75,4,4.875,4,8,8,11.125,8,14.25,4,17.375,4,20.5,8,23.625,8,26.75,4,29.875,4,33,8","[197366.0, 43745.0, 43755.0, 'Cable - Alum - 39 A-2 - Surface Mount & Universal Top', 25.0, 'zdbh1wiavp', 'Cable', 'A-2', 'Surface Mount', 'Universal Top', '', 16.0, '', 39.0, 'PC: Black', 150203.0, '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",36.25,1,22.0,"1.75,2,4.875,2,8,6,11.125,6,14.25,2,17.375,2,20.5,6,23.625,6,26.75,2,29.875,2,33,6,1.75,4,4.875,4,8,8,11.125,8,14.25,4,17.375,4,20.5,8,23.625,8,26.75,4,29.875,4,33,8","[197366.0, 43745.0, 43755.0, 'Cable - Alum - 39 A-2 - Surface Mount & Universal Top', 26.0, '851o30cu8b', 'Cable', 'A-2', 'Surface Mount', 'Universal Top', '', 16.0, '', 39.0, 'PC: Black', 150203.0, '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",36.25,1,22.0,"1.75,2,4.875,2,8,6,11.125,6,14.25,2,17.375,2,20.5,6,23.625,6,26.75,2,29.875,2,33,6,1.75,4,4.875,4,8,8,11.125,8,14.25,4,17.375,4,20.5,8,23.625,8,26.75,4,29.875,4,33,8","[197366.0, 43745.0, 43755.0, 'Cable - Alum - 39 A-2 - Surface Mount & Universal Top', 27.0, 'ugnmtnhitc', 'Cable', 'A-2', 'Surface Mount', 'Universal Top', '', 16.0, '', 39.0, 'PC: Black', 150203.0, '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",36.25,1,22.0,"1.75,2,4.875,2,8,6,11.125,6,14.25,2,17.375,2,20.5,6,23.625,6,26.75,2,29.875,2,33,6,1.75,4,4.875,4,8,8,11.125,8,14.25,4,17.375,4,20.5,8,23.625,8,26.75,4,29.875,4,33,8","[197366.0, 43745.0, 43755.0, 'Cable - Alum - 39 A-2 - Surface Mount & Universal Top', 28.0, '3pooiLr4ui', 'Cable', 'A-2', 'Surface Mount', 'Universal Top', '', 16.0, '', 39.0, 'PC: Black', 150203.0, '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",36.25,1,22.0,"1.75,2,4.875,2,8,6,11.125,6,14.25,2,17.375,2,20.5,6,23.625,6,26.75,2,29.875,2,33,6,1.75,4,4.875,4,8,8,11.125,8,14.25,4,17.375,4,20.5,8,23.625,8,26.75,4,29.875,4,33,8","[197366.0, 43745.0, 43755.0, 'Cable - Alum - 39 A-2 - Surface Mount & Universal Top', 29.0, 'r9rLxgxboa', 'Cable', 'A-2', 'Surface Mount', 'Universal Top', '', 16.0, '', 39.0, 'PC: Black', 150203.0, '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",36.25,1,22.0,"1.75,2,4.875,2,8,6,11.125,6,14.25,2,17.375,2,20.5,6,23.625,6,26.75,2,29.875,2,33,6,1.75,4,4.875,4,8,8,11.125,8,14.25,4,17.375,4,20.5,8,23.625,8,26.75,4,29.875,4,33,8","[197366.0, 43745.0, 43755.0, 'Cable - Alum - 39 A-2 - Surface Mount & Universal Top', 30.0, 'Lv6x4cv17i', 'Cable', 'A-2', 'Surface Mount', 'Universal Top', '', 16.0, '', 39.0, 'PC: Black', 150203.0, '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",36.25,1,22.0,"1.75,2,4.875,2,8,6,11.125,6,14.25,2,17.375,2,20.5,6,23.625,6,26.75,2,29.875,2,33,6,1.75,4,4.875,4,8,8,11.125,8,14.25,4,17.375,4,20.5,8,23.625,8,26.75,4,29.875,4,33,8","[202263.0, 43745.0, 43753.0, 'Cable - Alum - 39 A - Surface Mount & Universal Top', 1.0, 'ok7yhypcee', 'Cable', 'A', 'Surface Mount', 'Universal Top', '', 4.0, '', 39.0, 'PC: Black', 132049.0, '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",36.25,1,22.0,"1.75,2,4.875,2,8,6,11.125,6,14.25,2,17.375,2,20.5,6,23.625,6,26.75,2,29.875,2,33,6,1.75,4,4.875,4,8,8,11.125,8,14.25,4,17.375,4,20.5,8,23.625,8,26.75,4,29.875,4,33,8","[202263.0, 43745.0, 43753.0, 'Cable - Alum - 39 A - Surface Mount & Universal Top', 7.0, 'uv72nnkgp3', 'Cable', 'A', 'Surface Mount', 'Universal Top', '', 4.0, '', 39.0, 'PC: Black', 132049.0, '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",36.25,1,22.0,"1.75,2,4.875,2,8,6,11.125,6,14.25,2,17.375,2,20.5,6,23.625,6,26.75,2,29.875,2,33,6,1.75,4,4.875,4,8,8,11.125,8,14.25,4,17.375,4,20.5,8,23.625,8,26.75,4,29.875,4,33,8","[202263.0, 43745.0, 43753.0, 'Cable - Alum - 39 A - Surface Mount & Universal Top', 8.0, '9eiunxdm0k', 'Cable', 'A', 'Surface Mount', 'Universal Top', '', 4.0, '', 39.0, 'PC: Black', 132049.0, '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",36.25,1,22.0,"1.75,2,4.875,2,8,6,11.125,6,14.25,2,17.375,2,20.5,6,23.625,6,26.75,2,29.875,2,33,6,1.75,4,4.875,4,8,8,11.125,8,14.25,4,17.375,4,20.5,8,23.625,8,26.75,4,29.875,4,33,8","[202263.0, 43745.0, 43753.0, 'Cable - Alum - 39 A - Surface Mount & Universal Top', 11.0, '0xt06wzL8t', 'Cable', 'A', 'Surface Mount', 'Universal Top', '', 4.0, '', 39.0, 'PC: Black', 132049.0, '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",36.25,1,22.0,"1.75,2,4.875,2,8,6,11.125,6,14.25,2,17.375,2,20.5,6,23.625,6,26.75,2,29.875,2,33,6,1.75,4,4.875,4,8,8,11.125,8,14.25,4,17.375,4,20.5,8,23.625,8,26.75,4,29.875,4,33,8","[202263.0, 43745.0, 43753.0, 'Cable - Alum - 39 A-2 - Surface Mount & Universal Top', 2.0, 'bs75Ld1kyy', 'Cable', 'A-2', 'Surface Mount', 'Universal Top', '', 6.0, '', 39.0, 'PC: Black', 150203.0, '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",36.25,1,22.0,"1.75,2,4.875,2,8,6,11.125,6,14.25,2,17.375,2,20.5,6,23.625,6,26.75,2,29.875,2,33,6,1.75,4,4.875,4,8,8,11.125,8,14.25,4,17.375,4,20.5,8,23.625,8,26.75,4,29.875,4,33,8","[202263.0, 43745.0, 43753.0, 'Cable - Alum - 39 A-2 - Surface Mount & Universal Top', 3.0, '1k29iLhhkv', 'Cable', 'A-2', 'Surface Mount', 'Universal Top', '', 6.0, '', 39.0, 'PC: Black', 150203.0, '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",36.25,1,22.0,"1.75,2,4.875,2,8,6,11.125,6,14.25,2,17.375,2,20.5,6,23.625,6,26.75,2,29.875,2,33,6,1.75,4,4.875,4,8,8,11.125,8,14.25,4,17.375,4,20.5,8,23.625,8,26.75,4,29.875,4,33,8","[202263.0, 43745.0, 43753.0, 'Cable - Alum - 39 A-2 - Surface Mount & Universal Top', 4.0, '1g7593vxe3', 'Cable', 'A-2', 'Surface Mount', 'Universal Top', '', 6.0, '', 39.0, 'PC: Black', 150203.0, '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",36.25,1,22.0,"1.75,2,4.875,2,8,6,11.125,6,14.25,2,17.375,2,20.5,6,23.625,6,26.75,2,29.875,2,33,6,1.75,4,4.875,4,8,8,11.125,8,14.25,4,17.375,4,20.5,8,23.625,8,26.75,4,29.875,4,33,8","[202263.0, 43745.0, 43753.0, 'Cable - Alum - 39 A-2 - Surface Mount & Universal Top', 6.0, 's74rzpiphz', 'Cable', 'A-2', 'Surface Mount', 'Universal Top', '', 6.0, '', 39.0, 'PC: Black', 150203.0, '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",36.25,1,22.0,"1.75,2,4.875,2,8,6,11.125,6,14.25,2,17.375,2,20.5,6,23.625,6,26.75,2,29.875,2,33,6,1.75,4,4.875,4,8,8,11.125,8,14.25,4,17.375,4,20.5,8,23.625,8,26.75,4,29.875,4,33,8","[202263.0, 43745.0, 43753.0, 'Cable - Alum - 39 A-2 - Surface Mount & Universal Top', 9.0, 'rb8pd2e48n', 'Cable', 'A-2', 'Surface Mount', 'Universal Top', '', 6.0, '', 39.0, 'PC: Black', 150203.0, '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",36.25,1,22.0,"1.75,2,4.875,2,8,6,11.125,6,14.25,2,17.375,2,20.5,6,23.625,6,26.75,2,29.875,2,33,6,1.75,4,4.875,4,8,8,11.125,8,14.25,4,17.375,4,20.5,8,23.625,8,26.75,4,29.875,4,33,8","[202263.0, 43745.0, 43753.0, 'Cable - Alum - 39 A-2 - Surface Mount & Universal Top', 10.0, 'qgeg6agvvg', 'Cable', 'A-2', 'Surface Mount', 'Universal Top', '', 6.0, '', 39.0, 'PC: Black', 150203.0, '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",36.25,1,22.0,"1.75,2,4.875,2,8,6,11.125,6,14.25,2,17.375,2,20.5,6,23.625,6,26.75,2,29.875,2,33,6,1.75,4,4.875,4,8,8,11.125,8,14.25,4,17.375,4,20.5,8,23.625,8,26.75,4,29.875,4,33,8","[202263.0, 43745.0, 43753.0, 'Cable - Alum - 39 C Left - Surface Mount & Universal Top', 5.0, 'n917aqbugx', 'Cable', 'C Left', 'Surface Mount', 'Universal Top', '', 1.0, '', 39.0, 'PC: Black', 132065.0, '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",31.9607,1,20.0,"3.4375999999999998,2.0,6.5626,2.0,9.6876,6.0,12.8126,6.0,15.9376,2.0,19.0626,2.0,22.1876,6.0,25.3126,6.0,28.4376,2.0,31.5626,2.0,1.875,3.0,5.0,3.0,8.125,7.0,11.25,7.0,14.375,3.0,17.5,3.0,20.625,7.0,23.75,7.0,26.875,3.0,30.0,3.0","[195116.0, 43745.0, 43753.0, 'Special: CR Post - Angled Foot - UT 83475', 1.0, 'x5se7ssii0', 'Cable', 'B Up', 'Surface Mount', 'Universal Top', '', 1.0, 38.0, 31.49, 'PC: Black', 182534, 1.723, 3.285]"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",31.9607,1,20.0,"3.4375999999999998,1.0,6.5626,1.0,9.6876,5.0,12.8126,5.0,15.9376,1.0,19.0626,1.0,22.1876,5.0,25.3126,5.0,28.4376,1.0,31.5626,1.0,1.875,4.0,5.0,4.0,8.125,8.0,11.25,8.0,14.375,4.0,17.5,4.0,20.625,8.0,23.75,8.0,26.875,4.0,30.0,4.0","[195116.0, 43745.0, 43753.0, 'Special: CR Post - Angled Foot - UT 83476', 2.0, 'sgmubrswqw', 'Cable', 'B Down', 'Surface Mount', 'Universal Top', '', 1.0, 38.0, 31.49, 'PC: Black', 182642, 1.723, 3.285]"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",31.9607,1,20.0,"3.4375999999999998,2.0,6.5626,2.0,9.6876,6.0,12.8126,6.0,15.9376,2.0,19.0626,2.0,22.1876,6.0,25.3126,6.0,28.4376,2.0,31.5626,2.0,1.875,3.0,5.0,3.0,8.125,7.0,11.25,7.0,14.375,3.0,17.5,3.0,20.625,7.0,23.75,7.0,26.875,3.0,30.0,3.0","[195116.0, 43745.0, 43753.0, 'Special: CR Post - Angled Foot - UT 83477', 3.0, '3y1gheqpgu', 'Cable', 'B Up', 'Surface Mount', 'Universal Top', '', 1.0, 38.0, 31.49, 'PC: Black', 182534, 1.723, 3.285]"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",31.9607,1,20.0,"3.4375999999999998,1.0,6.5626,1.0,9.6876,5.0,12.8126,5.0,15.9376,1.0,19.0626,1.0,22.1876,5.0,25.3126,5.0,28.4376,1.0,31.5626,1.0,1.875,4.0,5.0,4.0,8.125,8.0,11.25,8.0,14.375,4.0,17.5,4.0,20.625,8.0,23.75,8.0,26.875,4.0,30.0,4.0","[195116.0, 43745.0, 43753.0, 'Special: CR Post - Angled Foot - UT 83478', 4.0, 'd7svapoLbi', 'Cable', 'B Down', 'Surface Mount', 'Universal Top', '', 1.0, 38.0, 31.49, 'PC: Black', 182642, 1.723, 3.285]"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",36.25,1,22.0,"1.75,2,4.875,2,8,6,11.125,6,14.25,2,17.375,2,20.5,6,23.625,6,26.75,2,29.875,2,33,6,1.75,4,4.875,4,8,8,11.125,8,14.25,4,17.375,4,20.5,8,23.625,8,26.75,4,29.875,4,33,8","[195116.0, 43745.0, 43753.0, 'Cable - Alum - 39 A - Surface Mount & Universal Top', 5.0, '9vsge9x25m', 'Cable', 'A', 'Surface Mount', 'Universal Top', '', 2.0, '', 39.0, 'PC: Black', 132049.0, '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",36.25,1,22.0,"1.75,2,4.875,2,8,6,11.125,6,14.25,2,17.375,2,20.5,6,23.625,6,26.75,2,29.875,2,33,6,1.75,4,4.875,4,8,8,11.125,8,14.25,4,17.375,4,20.5,8,23.625,8,26.75,4,29.875,4,33,8","[195116.0, 43745.0, 43753.0, 'Cable - Alum - 39 A - Surface Mount & Universal Top', 6.0, '8mbgrzwryd', 'Cable', 'A', 'Surface Mount', 'Universal Top', '', 2.0, '', 39.0, 'PC: Black', 132049.0, '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",33.25,1,20.0,"1.875,2,5,2,8.125,6,11.25,6,14.375,2,17.5,2,20.625,6,23.75,6,26.875,2,30,2,1.875,4,5,4,8.125,8,11.25,8,14.375,4,17.5,4,20.625,8,23.75,8,26.875,4,30,4","[195116.0, 43745.0, 43753.0, 'Cable - Alum - 36 A - Surface Mount & Universal Top', 7.0, 'ce6wixuxtL', 'Cable', 'A', 'Surface Mount', 'Universal Top', '', 2.0, '', 36.0, 'PC: Black', 132000.0, '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",33.25,1,20.0,"1.875,2,5,2,8.125,6,11.25,6,14.375,2,17.5,2,20.625,6,23.75,6,26.875,2,30,2,1.875,4,5,4,8.125,8,11.25,8,14.375,4,17.5,4,20.625,8,23.75,8,26.875,4,30,4","[195116.0, 43745.0, 43753.0, 'Cable - Alum - 36 A - Surface Mount & Universal Top', 8.0, 'a69y82sgkd', 'Cable', 'A', 'Surface Mount', 'Universal Top', '', 2.0, '', 36.0, 'PC: Black', 132000.0, '', '']"

